trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.995}",30,0,-136.29310608699404,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.990025}",20,0,-81.93669879546029,"{0: 10, 1: 1, 2: 9, 3: 0, 4: 0}",0
3,False,"{'a': 0.5, 'e': 0.985074875}",20,0,-144.77754650838412,"{0: 9, 1: 3, 2: 4, 3: 3, 4: 1}",0
4,False,"{'a': 0.5, 'e': 0.980149500625}",30,0,-202.217134737425,"{0: 16, 1: 6, 2: 3, 3: 2, 4: 3}",0
5,False,"{'a': 0.5, 'e': 0.975248753121875}",20,0,-96.91089559218409,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
6,False,"{'a': 0.5, 'e': 0.9703725093562656}",35,8,-104.43563798035802,"{0: 17, 1: 3, 2: 4, 3: 2, 4: 1}",1
7,False,"{'a': 0.5, 'e': 0.9655206468094842}",30,0,-126.63055600842549,"{0: 18, 1: 6, 2: 4, 3: 0, 4: 2}",0
8,False,"{'a': 0.5, 'e': 0.9606930435754368}",20,0,-58.777868015726646,"{0: 12, 1: 5, 2: 1, 3: 2, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.9558895783575596}",20,0,-132.49356310335398,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
10,False,"{'a': 0.5, 'e': 0.9511101304657719}",25,0,-274.8553489744501,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 6}",0
11,False,"{'a': 0.5, 'e': 0.946354579813443}",20,0,-204.50570961571978,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 4}",0
12,False,"{'a': 0.5, 'e': 0.9416228069143757}",20,0,-107.45853679171157,"{0: 8, 1: 4, 2: 6, 3: 2, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.9369146928798039}",20,0,-11.970018275943964,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.9322301194154049}",20,0,-5.733478531555212,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
15,False,"{'a': 0.5, 'e': 0.9275689688183278}",20,0,-107.5105464079918,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.9229311239742362}",30,0,-171.00601639423374,"{0: 18, 1: 3, 2: 6, 3: 0, 4: 3}",0
17,False,"{'a': 0.5, 'e': 0.918316468354365}",25,0,-175.79384942463784,"{0: 12, 1: 4, 2: 5, 3: 2, 4: 2}",0
18,False,"{'a': 0.5, 'e': 0.9137248860125932}",30,0,-166.3620673204302,"{0: 16, 1: 3, 2: 9, 3: 0, 4: 2}",0
19,False,"{'a': 0.5, 'e': 0.9091562615825302}",20,0,-42.83273514941178,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0.9046104802746175}",30,0,-148.8939251746414,"{0: 21, 1: 3, 2: 2, 3: 1, 4: 3}",0
21,False,"{'a': 0.5, 'e': 0.9000874278732445}",35,0,-310.0595697801656,"{0: 18, 1: 2, 2: 8, 3: 2, 4: 5}",0
22,False,"{'a': 0.5, 'e': 0.8955869907338783}",20,6,-50.110817854573064,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
23,False,"{'a': 0.5, 'e': 0.8911090557802088}",25,0,-23.223886471632266,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.8866535105013078}",30,0,-84.53645822665646,"{0: 22, 1: 2, 2: 2, 3: 4, 4: 0}",0
25,False,"{'a': 0.5, 'e': 0.8822202429488012}",20,0,-77.44256798128028,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.8778091417340572}",20,0,-87.21681248225558,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
27,False,"{'a': 0.5, 'e': 0.873420096025387}",30,0,-205.60588949645194,"{0: 16, 1: 2, 2: 9, 3: 0, 4: 3}",0
28,False,"{'a': 0.5, 'e': 0.86905299554526}",20,0,-87.43792669243507,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
29,False,"{'a': 0.5, 'e': 0.8647077305675337}",25,0,-97.37615882151711,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
30,False,"{'a': 0.5, 'e': 0.8603841919146961}",30,0,-123.5543404383507,"{0: 19, 1: 1, 2: 8, 3: 1, 4: 1}",0
31,False,"{'a': 0.5, 'e': 0.8560822709551226}",25,0,-106.83173608083871,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
32,False,"{'a': 0.5, 'e': 0.8518018596003469}",25,0,-164.57516913002624,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
33,False,"{'a': 0.5, 'e': 0.8475428503023452}",25,0,-174.05707012267965,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
34,False,"{'a': 0.5, 'e': 0.8433051360508335}",30,0,-114.36854334455633,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",1
35,False,"{'a': 0.5, 'e': 0.8390886103705792}",25,0,-42.33846568378112,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.8348931673187264}",20,0,-86.62265041720546,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
37,False,"{'a': 0.5, 'e': 0.8307187014821328}",20,0,-122.48216381394022,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
38,False,"{'a': 0.5, 'e': 0.826565107974722}",20,0,-154.05188474462116,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
39,False,"{'a': 0.5, 'e': 0.8224322824348484}",20,11,-34.32552433398811,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
40,False,"{'a': 0.5, 'e': 0.8183201210226743}",25,0,-111.71731385252819,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
41,False,"{'a': 0.5, 'e': 0.8142285204175609}",35,10,-63.49862915589635,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.810157377815473}",25,4,-90.61047128879291,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 1}",1
43,False,"{'a': 0.5, 'e': 0.8061065909263957}",25,0,-57.69629415363566,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
44,False,"{'a': 0.5, 'e': 0.8020760579717637}",30,0,-87.49700201625234,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
45,False,"{'a': 0.5, 'e': 0.7980656776819048}",35,22,-12.873190522409429,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.7940753492934953}",25,0,-152.38331651991805,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 3}",0
47,False,"{'a': 0.5, 'e': 0.7901049725470278}",20,0,-94.12499256788914,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
48,False,"{'a': 0.5, 'e': 0.7861544476842928}",20,10,-35.22764404536861,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
49,False,"{'a': 0.5, 'e': 0.7822236754458712}",20,0,-51.197161228138114,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
50,False,"{'a': 0.5, 'e': 0.7783125570686419}",20,7,-40.70432427205917,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 1}",1
51,False,"{'a': 0.5, 'e': 0.7744209942832987}",25,15,-78.90962519575082,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
52,False,"{'a': 0.5, 'e': 0.7705488893118821}",20,9,-2.9365907417531836,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.7666961448653228}",30,0,-83.24056239911408,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
54,False,"{'a': 0.5, 'e': 0.7628626641409961}",20,0,-186.54829459462053,"{0: 11, 1: 1, 2: 2, 3: 3, 4: 3}",0
55,False,"{'a': 0.5, 'e': 0.7590483508202912}",35,0,-42.05824424476301,"{0: 28, 1: 6, 2: 0, 3: 0, 4: 1}",0
56,False,"{'a': 0.5, 'e': 0.7552531090661897}",25,0,-129.7725043619781,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
57,False,"{'a': 0.5, 'e': 0.7514768435208588}",30,0,-44.91366246118956,"{0: 23, 1: 1, 2: 5, 3: 1, 4: 0}",0
58,False,"{'a': 0.5, 'e': 0.7477194593032545}",25,0,-50.46108968595876,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.7439808620067382}",25,0,-192.26215569490145,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 4}",0
60,False,"{'a': 0.5, 'e': 0.7402609576967045}",20,0,-28.704994288248276,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.736559652908221}",25,11,-68.30476136773379,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
62,False,"{'a': 0.5, 'e': 0.7328768546436799}",25,15,-9.850930435288824,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
63,False,"{'a': 0.5, 'e': 0.7292124703704614}",30,0,-90.78698070762368,"{0: 24, 1: 2, 2: 1, 3: 1, 4: 2}",0
64,False,"{'a': 0.5, 'e': 0.7255664080186092}",20,11,7.059883205963283,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.7219385759785161}",20,0,-36.5011149671967,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
66,False,"{'a': 0.5, 'e': 0.7183288830986235}",20,0,-159.58124185542243,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
67,False,"{'a': 0.5, 'e': 0.7147372386831304}",25,0,-71.22713694659775,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
68,False,"{'a': 0.5, 'e': 0.7111635524897147}",25,0,-65.49113622455941,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
69,False,"{'a': 0.5, 'e': 0.7076077347272661}",25,7,-34.83519405743391,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 1}",1
70,False,"{'a': 0.5, 'e': 0.7040696960536298}",20,0,-29.52856509416339,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
71,False,"{'a': 0.5, 'e': 0.7005493475733616}",30,0,-133.73967928172962,"{0: 18, 1: 5, 2: 5, 3: 0, 4: 2}",0
72,False,"{'a': 0.5, 'e': 0.6970466008354949}",25,12,-10.625169814532887,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.6935613678313174}",30,8,-17.765617607675534,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.6900935609921608}",25,0,-31.21451486099405,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
75,False,"{'a': 0.5, 'e': 0.6866430931872}",25,0,-143.46116654722476,"{0: 13, 1: 6, 2: 3, 3: 1, 4: 2}",0
76,False,"{'a': 0.5, 'e': 0.683209877721264}",30,0,-116.36928619389195,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
77,False,"{'a': 0.5, 'e': 0.6797938283326577}",25,14,-31.529961840165363,"{0: 8, 1: 1, 2: 0, 3: 2, 4: 0}",1
78,False,"{'a': 0.5, 'e': 0.6763948591909944}",20,2,-53.02007056569807,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.6730128848950394}",20,0,-89.21552546601704,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
80,False,"{'a': 0.5, 'e': 0.6696478204705641}",20,0,-48.155581023169496,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
81,False,"{'a': 0.5, 'e': 0.6662995813682113}",25,13,-59.27914151210252,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 1}",1
82,False,"{'a': 0.5, 'e': 0.6629680834613703}",20,0,-16.61504640269521,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.6596532430440635}",25,0,-57.31890332177646,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
84,False,"{'a': 0.5, 'e': 0.6563549768288431}",20,0,-102.94614952198827,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
85,False,"{'a': 0.5, 'e': 0.6530732019446989}",25,12,-10.437222083906022,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.6498078359349754}",25,3,1.0927576267094814,"{0: 18, 1: 4, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.6465587967553006}",35,0,-56.17351472260999,"{0: 27, 1: 4, 2: 3, 3: 0, 4: 1}",0
88,False,"{'a': 0.5, 'e': 0.6433260027715241}",30,13,-66.09105078319281,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 1}",1
89,False,"{'a': 0.5, 'e': 0.6401093727576664}",20,12,-40.66750227850643,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
90,False,"{'a': 0.5, 'e': 0.6369088258938781}",30,18,-36.01349867994659,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
91,False,"{'a': 0.5, 'e': 0.6337242817644086}",30,14,-85.91100082049526,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 2}",1
92,False,"{'a': 0.5, 'e': 0.6305556603555866}",25,0,-6.928133687855524,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
93,False,"{'a': 0.5, 'e': 0.6274028820538087}",20,2,-52.17281402207785,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
94,False,"{'a': 0.5, 'e': 0.6242658676435396}",20,0,-64.89332173984269,"{0: 12, 1: 4, 2: 2, 3: 2, 4: 0}",0
95,False,"{'a': 0.5, 'e': 0.6211445383053219}",25,0,-108.64859899286628,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
96,False,"{'a': 0.5, 'e': 0.6180388156137954}",20,0,-64.8375525980125,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
97,False,"{'a': 0.5, 'e': 0.6149486215357264}",25,0,-143.7098797035809,"{0: 13, 1: 2, 2: 7, 3: 2, 4: 1}",0
98,False,"{'a': 0.5, 'e': 0.6118738784280477}",25,8,-20.4338262635006,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.6088145090359075}",25,7,-5.001188619842926,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.6057704364907279}",35,0,-83.4086855915649,"{0: 29, 1: 1, 2: 3, 3: 0, 4: 2}",0
101,False,"{'a': 0.5, 'e': 0.6027415843082743}",20,0,-25.708306282013098,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
102,False,"{'a': 0.5, 'e': 0.599727876386733}",20,0,-47.82783820195499,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
103,False,"{'a': 0.5, 'e': 0.5967292370047993}",20,0,-55.19715456892417,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
104,False,"{'a': 0.5, 'e': 0.5937455908197753}",20,2,11.557359164408354,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.5907768628656764}",35,0,-77.09692898336142,"{0: 28, 1: 4, 2: 1, 3: 0, 4: 2}",0
106,False,"{'a': 0.5, 'e': 0.587822978551348}",30,14,-3.2552501416776254,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
107,False,"{'a': 0.5, 'e': 0.5848838636585912}",20,0,-47.62388157071925,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
108,False,"{'a': 0.5, 'e': 0.5819594443402983}",25,0,-52.482433610391055,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
109,False,"{'a': 0.5, 'e': 0.5790496471185969}",20,0,-63.88827994812167,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
110,False,"{'a': 0.5, 'e': 0.5761543988830038}",30,0,17.31185520471404,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
111,False,"{'a': 0.5, 'e': 0.5732736268885888}",20,0,0.3096680202960683,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
112,False,"{'a': 0.5, 'e': 0.5704072587541459}",25,0,-60.630818173810326,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
113,False,"{'a': 0.5, 'e': 0.5675552224603752}",20,0,-155.10806551030853,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 4}",0
114,False,"{'a': 0.5, 'e': 0.5647174463480732}",20,11,1.0911801875071565,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.5618938591163328}",30,10,-43.69993344428154,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
116,False,"{'a': 0.5, 'e': 0.5590843898207511}",35,0,-16.764744349120743,"{0: 30, 1: 1, 2: 3, 3: 1, 4: 0}",0
117,False,"{'a': 0.5, 'e': 0.5562889678716475}",30,0,-107.66204620363213,"{0: 21, 1: 2, 2: 3, 3: 3, 4: 1}",0
118,False,"{'a': 0.5, 'e': 0.5535075230322892}",25,12,-24.119430662050036,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.5507399854171278}",20,0,-24.817168002746314,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
120,False,"{'a': 0.5, 'e': 0.5479862854900421}",20,14,-12.834182655794441,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.5452463540625919}",20,0,-42.16256817168701,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
122,False,"{'a': 0.5, 'e': 0.542520122292279}",20,0,-115.65836480184042,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
123,False,"{'a': 0.5, 'e': 0.5398075216808176}",20,0,-51.064065670021,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
124,False,"{'a': 0.5, 'e': 0.5371084840724134}",25,13,-22.934896687964756,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.5344229416520514}",30,12,-100.17330197499439,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 2}",1
126,False,"{'a': 0.5, 'e': 0.5317508269437912}",20,15,2.478786348258784,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.5290920728090721}",25,10,-7.3448640882416445,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
128,False,"{'a': 0.5, 'e': 0.5264466124450268}",20,10,-15.602639905451591,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.5238143793828016}",20,0,-15.657420301811257,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
130,False,"{'a': 0.5, 'e': 0.5211953074858876}",25,10,-75.03614828256124,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
131,False,"{'a': 0.5, 'e': 0.5185893309484582}",20,0,-113.53515254274512,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",1
132,False,"{'a': 0.5, 'e': 0.515996384293716}",20,0,-90.08602900575654,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
133,False,"{'a': 0.5, 'e': 0.5134164023722474}",20,0,-44.57320032268091,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
134,False,"{'a': 0.5, 'e': 0.5108493203603861}",20,5,18.24983325930117,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.5082950737585842}",30,7,-3.1639007526992557,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
136,False,"{'a': 0.5, 'e': 0.5057535983897913}",30,9,-46.21545291220517,"{0: 15, 1: 0, 2: 5, 3: 1, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.5032248303978423}",20,0,-28.797133303533446,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
138,False,"{'a': 0.5, 'e': 0.5007087062458531}",30,1,-80.95026187586463,"{0: 24, 1: 0, 2: 2, 3: 1, 4: 2}",1
139,False,"{'a': 0.5, 'e': 0.4982051627146238}",25,0,-51.11297834846028,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
140,False,"{'a': 0.5, 'e': 0.4957141369010507}",30,8,3.0961093247861067,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.4932355662165454}",30,9,-37.34132196746316,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
142,False,"{'a': 0.5, 'e': 0.4907693883854627}",25,0,-82.12486288548155,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",1
143,False,"{'a': 0.5, 'e': 0.4883155414435354}",20,0,-52.57405668151666,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
144,False,"{'a': 0.5, 'e': 0.4858739637363177}",20,0,1.975075288341535,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
145,False,"{'a': 0.5, 'e': 0.4834445939176361}",25,0,-34.55402060705076,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
146,False,"{'a': 0.5, 'e': 0.4810273709480479}",20,0,10.903754357302597,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
147,False,"{'a': 0.5, 'e': 0.4786222340933077}",25,14,-3.799188903557895,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.47622912292284114}",20,0,-22.988213290610172,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
149,False,"{'a': 0.5, 'e': 0.4738479773082269}",25,0,-70.8976596604929,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
150,False,"{'a': 0.5, 'e': 0.4714787374216858}",20,0,17.0568702941671,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.46912134373457737}",25,0,-50.26730673449153,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
152,False,"{'a': 0.5, 'e': 0.46677573701590447}",20,2,16.19342663035647,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.46444185833082496}",25,0,-20.35822220323083,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
154,False,"{'a': 0.5, 'e': 0.46211964903917085}",25,0,-78.14768405112429,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
155,False,"{'a': 0.5, 'e': 0.459809050793975}",20,12,-53.507966853840806,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
156,False,"{'a': 0.5, 'e': 0.4575100055400051}",20,11,-50.61616299732567,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
157,False,"{'a': 0.5, 'e': 0.45522245551230506}",25,0,-88.14112876745534,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
158,False,"{'a': 0.5, 'e': 0.45294634323474353}",35,0,-114.8814293576481,"{0: 27, 1: 2, 2: 3, 3: 0, 4: 3}",0
159,False,"{'a': 0.5, 'e': 0.45068161151856984}",20,0,-112.72630149628048,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
160,False,"{'a': 0.5, 'e': 0.44842820346097695}",30,20,0.18235026768637486,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.4461860624436721}",20,0,-66.59205056169088,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",1
162,False,"{'a': 0.5, 'e': 0.4439551321314537}",25,0,-24.714951413547823,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
163,False,"{'a': 0.5, 'e': 0.4417353564707965}",20,0,-0.8414933232104773,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
164,False,"{'a': 0.5, 'e': 0.43952667968844245}",20,0,-105.27041592826339,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
165,False,"{'a': 0.5, 'e': 0.43732904629000025}",20,2,2.4150467798934994,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.43514240105855023}",20,13,16.06053146899556,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.4329666890532575}",20,0,-6.570401976737354,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
168,False,"{'a': 0.5, 'e': 0.4308018556079912}",25,10,14.13079300136518,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.42864784632995123}",25,8,-3.452058488946898,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.4265046070983015}",20,8,-12.310581523898781,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.42437208406280996}",25,15,15.030360340602911,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.4222502236424959}",25,0,-64.5562952912734,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
173,False,"{'a': 0.5, 'e': 0.42013897252428345}",20,12,11.408323208855897,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.418038277661662}",20,7,2.673336046150192,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.4159480862733537}",25,0,-116.95954723920164,"{0: 16, 1: 2, 2: 3, 3: 3, 4: 1}",0
176,False,"{'a': 0.5, 'e': 0.41386834584198695}",20,0,-20.082621369837995,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
177,False,"{'a': 0.5, 'e': 0.41179900411277703}",20,0,2.798714332431034,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
178,False,"{'a': 0.5, 'e': 0.40974000909221314}",35,3,-16.933664698771196,"{0: 29, 1: 0, 2: 2, 3: 0, 4: 1}",1
179,False,"{'a': 0.5, 'e': 0.40769130904675205}",20,3,-31.732017831820258,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.4056528525015183}",25,11,14.406114450411259,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.4036245882390107}",35,4,-55.51092986025154,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 2}",1
182,False,"{'a': 0.5, 'e': 0.40160646529781563}",20,13,4.96353712004193,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.3995984329713266}",25,0,-50.872208045569906,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
184,False,"{'a': 0.5, 'e': 0.39760044080646995}",30,12,32.41413940872246,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
